product_name,manufacturer,pharmaceutical_form,expiration_date,register_year,durability
coraspir 81,laboratorios rowe,COMPRIMIDO,2028-07-05,2018,10
lyvolex,m/s. softgel healthcare private limited,CAPSULA,2028-02-21,2018,10
neumotropio 18,laboratorio de productos eticos. c.e.i.s.a.; paraguay,CAPSULA,2023-05-24,2018,5
glucoless® xr 500,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-14,2018,10
vagiflor,ethical pharmaceutical,JABON,2028-07-30,2018,10
levotiroxina lam® 200 mcg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-14,2018,10
ceftriaxona mallen,laboratorios reig jofre s.a,POLVO,2028-03-05,2018,10
levotiroxina lam® 75 mcg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-14,2018,10
meropenem,facta farmaceutici s.p.a.,POLVO,2023-05-24,2018,5
dispepsil® 25,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-14,2018,10
targeflox,actavis ltd,COMPRIMIDO,2028-05-21,2018,10
oftafilm sp,laboratorios saval,SOLUCION,2028-06-06,2018,10
eslomox 1000,iberofarmacos,CAPLETA,2023-11-28,2018,5
respitamol,laboratorios del sur,SOLUCION,2028-06-22,2018,10
nitrofurantoina 50 mg,laboratorio britania,TABLETA,2028-01-31,2018,10
meropenem para inyeccion,reyoung pharmaceutical co.,POLVO,2023-06-06,2018,5
pregolan - brit,laboratorio britania,CAPSULA,2028-01-31,2018,10
asmabrit,laboratorio britania,TABLETA,2023-05-24,2018,5
itrol,claripack s.a.,CAPSULA,2023-05-30,2018,5
bismutal forte,acromax dominicana,SUSPENSION,2028-07-31,2018,10
alduzol compuesto,laboratorios alfa,SOLUCION,2028-06-20,2018,10
flemaxin,temis lostalo,POLVO,2023-05-30,2018,5
amlocardi 10 mg,laboratorios alfa,COMPRIMIDO,2023-05-30,2018,5
pk-merz,klocke pharma - service gmbh,TABLETA,2028-03-16,2018,10
dotral dual,laboratorios genericos centroamericanos,CAPLETA,2023-11-21,2018,5
vincristina kemex,laboratorio kemex,POLVO,2028-07-30,2018,10
inno-bact,laboratorio innovacion quimica industrial,JABON,2028-06-06,2018,10
nitazoxanida,procaps s.a.,CAPSULA,2028-01-23,2018,10
janumet xr,msd international gmbh (puerto rico branch) llc.,COMPRIMIDO,2028-02-15,2018,10
kary-toss,laboratorio farmaceutico karina,JARABE,2023-11-06,2018,5
daflon 1000,les laboratoires servier industrie,COMPRIMIDO,2028-05-21,2018,10
acetaminofen,unicure india ltd.,TABLETA,2023-05-30,2018,5
ferrocyte 50 mg,sannova co. ltd;  japon,TABLETA,2023-11-06,2018,5
levotiroxina lam® 175 mcg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-14,2018,10
proclin k,galen pharmaceuticals limited.,OVULO,2023-05-24,2018,5
metotrexato kemex,laboratorio kemex,POLVO,2028-09-06,2018,10
cervarix,glaxosmithkline biologicals,SUSPENSION,2028-12-06,2018,10
pregabalina lam 75 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-14,2018,10
vapo - dol -d,laboratorios alfa,GEL,2023-05-24,2018,5
diclofenac 50,laboratorio britania,SUPOSITORIO,2023-05-24,2018,5
nogalxina,laboratorio britania,CAPLETA,2028-01-31,2018,10
advitran hct 50-12.5,laboratorios britania,TABLETA,2028-01-31,2018,10
vildina met 1000/50,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-27,2018,10
boska,glumex pharmaceuticals manufacturing pvt.ltd,TABLETA,2023-06-06,2018,5
acimox c,laboratorios atral,COMPRIMIDO,2028-07-19,2018,10
ketoclin,laboratorios ameripharma,OVULO,2028-06-28,2018,10
sanaxen,laboratorios ameripharma,TABLETA,2028-06-28,2018,10
policresuleno,acromax laboratorio quimico farmaceutico s.a. ecuador,OVULO,2023-06-21,2018,5
omeprazol sodico para inyeccion 40 mg / 10 ml,furen pharmaceutical group co.,POLVO,2023-06-21,2018,5
gynosan 100,laboratorios ameripharma,OVULO,2023-06-21,2018,5
ircon fa,laboratorios ameripharma,TABLETA,2023-06-21,2018,5
amlodipina 10 mg,industria farmaceutica del caribe,TABLETA,2028-07-30,2018,10
espasmo gesic,mega labs,COMPRIMIDO,2023-11-06,2018,5
dopamina,east african (india ) overseas.,SOLUCION,2023-11-06,2018,5
esomeprazol mamey 10 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2023-06-21,2018,5
rebrain,laboratorios ameripharma,COMPRIMIDO,2028-08-08,2018,10
tracef,laboratorio magnachem international,POLVO,2023-06-21,2018,5
cefoperazona + sulbactam silver,samrudh pharmaceuticals pvt. ltd.,POLVO,2023-06-20,2018,5
simvor -ez,sun pharmaceutical industries ltd.,TABLETA,2023-06-20,2018,5
ampicilina,shanxi zhongbao shuguang pharmaceutical co.,POLVO,2023-06-20,2018,5
meprax  2,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-07-12,2018,10
dolencar,medis international a.s.; republica checa,CAPSULA,2023-06-18,2018,5
omeprazol,milan laboratories (india) pvt. ltd.,CAPSULA,2023-06-18,2018,5
surcilina,laboratorio del sur,JARABE,2028-07-20,2018,10
fenomisur,laboratorio del sur,JARABE,2028-07-17,2018,10
metoclopramida,laboratorio del sur,JARABE,2028-07-17,2018,10
troprisur,laboratorios del sur,SUSPENSION,2028-07-17,2018,10
basaglar,lilly france,SOLUCION,2023-06-20,2018,5
clotrimyl-500,laboratorio farmaceutico  karina,OVULO,2023-06-22,2018,5
prosta-nat,laboratorios rangel,CAPSULA,2028-07-02,2018,10
carbum 40,novoswiss pharmaceuticals,TABLETA,2028-01-23,2018,10
valsartec h 320 / 25,cellchem pharmaceuticals inc.,TABLETA,2023-06-28,2018,5
dexketoprofeno alfa 50mg / 2 ml,laboratorios alfa,SOLUCION,2028-07-17,2018,10
progesterona - alfa,laboratorios alfa,SOLUCION,2028-07-04,2018,10
carvedilol,laboratorios laprofar,TABLETA,2028-08-23,2018,10
policresuleno,acromax laboratorio quimico farmaceutico s.a. ecuador,GEL,2023-06-28,2018,5
glidara xr-1000,medicamen biotech ltd.,TABLETA,2023-06-28,2018,5
metrex,camilo labs,CAPSULA,2028-01-31,2018,10
rosalta plus 20,ravenbhel healthcare pvt. ltd,TABLETA,2028-05-02,2018,10
levotiroxina,steril-gene life sciences (p) ltd,TABLETA,2023-06-28,2018,5
airon fa,laboratorios ameripharma,TABLETA,2028-07-04,2018,10
dolten 30,acromax laboratorio quimico farmaceutico s.a. ecuador,SOLUCION,2028-08-30,2018,10
rosalta plus 10,ravenbhel healthcare pvt. ltd,TABLETA,2028-05-02,2018,10
tiantrex 7.5,mega labs,COMPRIMIDO,2023-06-28,2018,5
abraxane,abraxis bioscience,POLVO,2028-08-28,2018,10
carnisin,genven genericos venezolanos,SOLUCION,2028-07-04,2018,10
amoxicilina /clavulanato de potasio,giyaan pharma private limited,TABLETA,2028-07-05,2018,10
vessone  10,mega labs.,COMPRIMIDO,2028-08-30,2018,10
genta gobens 40 mg/ml (cont. al dorso),laboratorios normon,SOLUCION,2028-08-08,2018,10
captopril normon 50 mg,laboratorios normon s.a.,COMPRIMIDO,2028-07-25,2018,10
gestageno,laboratorios leon farma s.a.,CAPSULA,2028-08-07,2018,10
hidrocort -1%,laboratorio farmaceutico  karina,CREMA,2023-06-22,2018,5
kliara cpharm,camilo labs,OVULO,2028-05-21,2018,10
ast,blipack laboratorio,COMPRIMIDO,2023-06-22,2018,5
dolencar,medis international a.s.; republica checa,CAPSULA,2023-06-18,2018,5
celenal-500,mepro pharmaceuticals,TABLETA,2023-06-18,2018,5
clotrimyl -200,laboratorio farmaceutico  karina,OVULO,2023-06-18,2018,5
ibandronato mamey 150 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-07-17,2018,10
"barigraf 555,2 g",edefarm,POLVO,2023-06-07,2018,5
regulacid l,kausikh therapeutics (p) ltd,CAPSULA,2028-02-19,2018,10
piperacilina + tazobactam,rainbow life sciences pvt. ltd,POLVO,2023-06-07,2018,5
lapricef,laboratorios lamfer,POLVO,2028-04-27,2018,10
hidroclorotiazida,kwality pharmaceuticals. ltd.,TABLETA,2028-08-23,2018,10
ticarel sued,incepta pharmaceuticals,TABLETA,2028-02-19,2018,10
pexole 0.25 mg,acromax dominicana,TABLETA,2028-06-21,2018,10
ibuprofeno,laboratorio del sur,SUSPENSION,2023-11-06,2018,5
lentocaine 3 %,unipharm,SOLUCION,2023-06-07,2018,5
pexole 0.50 mg,acromax dominicana,TABLETA,2028-06-21,2018,10
ciriax 200,quibi s.a en reestructuracion,SOLUCION,2023-06-07,2018,5
thermoslim,laboratorio britania,CAPSULA,2023-06-07,2018,5
diabeblox,laboratorios alfa,COMPRIMIDO,2023-06-07,2018,5
"adasuve 9,1 mg",alexza pharmaceuticals,POLVO,2023-06-07,2018,5
keotan a 150/5,bafna pharmaceuticals ltd.,TABLETA,2023-06-06,2018,5
gacela 150,mega labs,CAPSULA,2028-02-28,2018,10
mucosalin,farqui,SOLUCION,2028-07-20,2018,10
proxiven xl,neel-nayan pharma pvt. limited,TABLETA,2028-04-23,2018,10
hidrocortisona succinato sodico,shanxi zhongbao shuguang pharmaceutical co.,POLVO,2023-06-06,2018,5
imipenem silver 1000 mg,cosmas research lab ltd.,POLVO,2023-06-06,2018,5
gestageno,laboratorios leon farma s.a.,CAPSULA,2028-08-07,2018,10
ambroxol,medico remedies pvt ltd,JARABE,2023-06-06,2018,5
cyramza,eli lilly and company,SOLUCION,2028-01-31,2018,10
tadalafil 5 mg,eurofarma laboratorios s.a.,COMPRIMIDO,2028-06-28,2018,10
cyramza,eli lilly and company,SOLUCION,2028-01-31,2018,10
mecd vitamin e,alfa vitamins laboratories,CAPSULA,2028-08-02,2018,10
acetaminofen lam® 125 mg,laboratorios de aplicaciones medicas,JARABE,2028-08-02,2018,10
atirox ® 25,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-07-04,2018,10
propionato de testoterona,alpha pharma healthcare (i) pvt ltd; india,SOLUCION,2023-06-18,2018,5
grasitron,mefar ilac sanayii a.s.; turquia,SOLUCION,2023-06-15,2018,5
fentanilo,arbofarma,SOLUCION,2023-06-15,2018,5
ampicilina 1 g,argus salud pharma llp,CAPLETA,2023-06-15,2018,5
metronidazol,shandong qidu pharmaceutical,SOLUCION,2028-04-23,2018,10
egestan folico 1 mg,laboratorio elea s.a.c.i.f. y a.,COMPRIMIDO,2023-06-15,2018,5
levofloxacina clorhidrato,shandong qidu pharmaceutical,SOLUCION,2028-04-23,2018,10
etiapil 300,laboratorios britania,CAPLETA,2028-07-05,2018,10
fluconazol,shandong qidu pharmaceutical co.,SOLUCION,2028-10-05,2018,10
ciprofloxacina lactato,shandong qidu pharmaceutical co.,SOLUCION,2028-04-23,2018,10
amoxicilina / clavulanato de potasio,mirus pharma private limited; india,TABLETA,2023-06-13,2018,5
esopump,wexford laboratories pvt. ltd.; india,CAPSULA,2023-06-13,2018,5
ampicilina + fenazopiridina clorhidrato 500/100,syntofarma,CAPSULA,2023-06-13,2018,5
ketorolaco,laboratorios britania,TABLETA,2028-07-25,2018,10
corgon hp 10000,sanzyme (p),POLVO,2028-05-30,2018,10
fortel,neutec inhaler ilac san. ve tic. a.s.,CAPSULA,2023-06-13,2018,5
corgon hp 5000,sanzyme (p ),POLVO,2028-05-24,2018,10
tinidazol,glumex pharmaceuticals manufacturing pvt.ltd,TABLETA,2023-06-13,2018,5
rowecef 1 g,vitrofarma s.a. (planta 6); colombia,POLVO,2023-06-13,2018,5
rowecef 1 g,vitrofarma s.a. (planta 6); colombia,POLVO,2023-06-13,2018,5
clotrimazol,meridian enterprises pvt. ltd,OVULO,2023-06-13,2018,5
cicatrissol,camilo labs,OVULO,2028-01-23,2018,10
tripexa lp 12.5,mega labs,COMPRIMIDO,2023-06-13,2018,5
lisinopril,u square lifescience pvt. ltd,TABLETA,2023-11-06,2018,5
rifaximina 100 mg / 5 ml,procaps s.a.,POLVO,2023-05-07,2018,5
gastop plus,softgel health care,CAPSULA,2028-07-17,2018,10
"ranlat 2,4",roemmers,POLVO,2023-05-07,2018,5
relotib,laboratorio varifarma s.a,COMPRIMIDO,2023-05-07,2018,5
onet-h 2.5 / 6.25,laboratorios sued,COMPRIMIDO,2028-02-19,2018,10
onet-h 5/6.25,laboratorios sued,COMPRIMIDO,2028-05-10,2018,10
metotrexato kemex,laboratorio kemex,POLVO,2028-07-28,2018,10
tinidazol,laboratorios lark (india) ltd,TABLETA,2028-05-24,2018,10
mecobalamina,laboratorios lark (india) ltd,CAPSULA,2028-05-24,2018,10
docetaxel kemex,laboratorio kemex s. a,SOLUCION,2028-07-23,2018,10
cinabel,laboratorios ameripharma,CREMA,2028-01-31,2018,10
carboplatino kemex,laboratorio kemex,POLVO,2028-07-05,2018,10
spasmosan,laboratorio san luis,SOLUCION,2023-05-07,2018,5
biofreeze,span packaging services llc,GEL,2023-05-04,2018,5
fluner - 10,geno pharmaceuticals pvt. ltd.,TABLETA,2023-05-02,2018,5
corprexia max,laboratorio magnachem international,COMPRIMIDO,2028-05-02,2018,10
fenitoina sodica inyeccion,hanlim pharmaceutical co.,SOLUCION,2023-05-02,2018,5
corprexia 16,laboratorio magnachem international,COMPRIMIDO,2028-03-02,2018,10
atenolol,shandong shenglu pharmaceutical co.,TABLETA,2023-05-02,2018,5
dicea 28,urufarma s. a.,COMPRIMIDO,2028-07-04,2018,10
nitrofurantoina 100mg,laboratorios britania,TABLETA,2028-05-24,2018,10
nurolim- ag 300,saga laboratories,CAPSULA,2023-05-02,2018,5
nifedipina,unicure india ltd.,TABLETA,2023-05-02,2018,5
tranquinil - mecd 0.5,laboratorios britania,TABLETA,2028-05-24,2018,10
iberclofam-a 50/5,ibero farmacos,TABLETA,2023-12-06,2018,5
bromhexina,unicure india ltd.,ELIXIR,2023-05-02,2018,5
simvor - ez,sun pharmaceutical industries ltd.,TABLETA,2023-05-07,2018,5
aciclovir,laboratorio del sur,SUSPENSION,2028-05-21,2018,10
ketopirovic,gonzalez & vicente laboratorio gv. lab,SHAMPOO,2023-05-10,2018,5
irbecor a 300/7.5,laboratorio magnachem international,TABLETA,2028-05-10,2018,10
flesulbrox,innovacion quimica industrial,POLVO,2023-05-10,2018,5
haloperidol alfa,laboratorios alfa,SOLUCION,2028-05-21,2018,10
losartan wemed,laboratorio san luis,TABLETA,2023-12-06,2018,5
oralsone topic,gerardo ramon & cia. s.a.c.i.f,SOLUCION,2023-05-10,2018,5
telmicor ®  40,laboratorios de aplicaciones medicas,COMPRIMIDO,2023-05-10,2018,5
barre pm,innovacion quimica industrial,TABLETA,2028-05-24,2018,10
furosemida,reyoung pharmaceutical co.,SOLUCION,2023-04-23,2018,5
cefepime,reyoung pharmaceutical co.,POLVO,2023-04-23,2018,5
aprobrit hct,laboratorio britania,COMPRIMIDO,2023-05-07,2018,5
salome,urufarma,COMPRIMIDO,2023-12-06,2018,5
linezolid,laboratorios stein s.a.,TABLETA,2023-05-10,2018,5
acido ascorbico,unicure india ltd.,TABLETA,2023-05-10,2018,5
clotium cd,laboratorios saval,COMPRIMIDO,2028-05-08,2018,10
fumarato disoproxil tenofovir y lamivudina,mylan laboratories limited; india,TABLETA,2023-05-10,2018,5
navelbine 20mg,maquillador:catalent germany eberbach gmbh,CAPSULA,2028-03-23,2018,10
tazarol rapid,dromex,CAPSULA,2028-05-14,2018,10
maximun d3,qualipharm,SOLUCION,2028-03-09,2018,10
dromadol,richam internacional,TABLETA,2028-03-08,2018,10
losacor,mega labs.,COMPRIMIDO,2028-07-25,2018,10
femintim,urufarma s.a. uruguay,COMPRIMIDO,2023-05-07,2018,5
presolol 2.5,mega labs,COMPRIMIDO,2028-06-07,2018,10
biolactona,jiangsu pengyao pharmaceutical co.,TABLETA,2023-05-02,2018,5
ramipril sued 10 mg,laboratorios sued,COMPRIMIDO,2028-09-06,2018,10
cloranfenicol 1 %,laboratorios alfa,CAPSULA,2023-05-02,2018,5
electrolit sabor toronja,laboratorios pisa,SOLUCION,2023-04-24,2018,5
vedipal,monte verde,COMPRIMIDO,2028-06-20,2018,10
selvigon,altian pharma  s.a.,JARABE,2023-04-24,2018,5
amoxicilina 500,laboratorio britania,CAPSULA,2023-04-24,2018,5
boostrix,glaxosmithkline biologicals,SUSPENSION,2028-01-31,2018,10
acetaminofen,laboratorio farmaceutico isamed,JARABE,2023-04-24,2018,5
metoprolol lam 100 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-04-23,2018,10
endial,mega labs.,COMPRIMIDO,2028-07-30,2018,10
brimoni dt,caristar laboratories pvt.,SOLUCION,2028-02-21,2018,10
midazolam,mefar,SOLUCION,2028-01-24,2018,10
tropioftal f,denver farma s.a.,SOLUCION,2023-11-13,2018,5
isabron,laboratorio farmaceutico isamed,JARABE,2023-04-24,2018,5
gentamicina alfa 160 mg / 2 ml,laboratorios alfa,SOLUCION,2028-05-20,2018,10
corprexia-a,laboratorio magnachem international,COMPRIMIDO,2028-04-27,2018,10
ambroxol,laboratorio farmaceutico isamed,JARABE,2023-04-24,2018,5
postelle,urufarma s.a. uruguay,COMPRIMIDO,2023-04-24,2018,5
cervixept,acromax lab. quimico farmaceutico,GEL,2028-06-18,2018,10
corprexia d,laboratorio magnachem international,COMPRIMIDO,2028-04-24,2018,10
odica altian,altian pharma,COMPRIMIDO,2028-04-23,2018,10
roxicaina,ropsohn laboratorios ltda. bogota colombia,JALEA,2023-04-23,2018,5
martesia 150,mega labs s.a.,CAPSULA,2029-12-02,2018,11
dexametasona fosfato,pharmayect s.a,SOLUCION,2023-04-23,2018,5
lincomicina alfa 300 / 1 ml,laboratorios alfa,SOLUCION,2028-05-10,2018,10
muscoril,sanofi india ltd,CAPSULA,2023-04-27,2018,5
cardipres eca 5-10,laboratorio magnachem international,COMPRIMIDO,2028-05-02,2018,10
soprol 2.5,mega labs,COMPRIMIDO,2028-07-12,2018,10
atropina,north china pharmaceuticals,SOLUCION,2028-04-02,2018,10
levotiroxina lam® 50 mcg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-14,2018,10
rosuvastatina 20 mg,medico remedies,TABLETA,2028-02-21,2018,10
glucox® xr 500,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-14,2018,10
carsipril® ultra 20/10/12.5,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-27,2018,10
aspialfa 500 mg,laboratorios alfa,TABLETA,2023-05-02,2018,5
subrox aler,simpex pharma pvt.ltd,TABLETA,2028-01-31,2018,10
coronal,acromax laboratorio quimico farmaceutico s.a. ecuador,SOLUCION,2023-05-02,2018,5
voflacin 500,mega labs,COMPRIMIDO,2028-07-12,2018,10
forvel plus 4,mega labs,COMPRIMIDO,2023-04-23,2018,5
citoneurox,laboratorio italiana biochimico farmaceutico lisapharma,SOLUCION,2023-05-01,2018,5
capecitabina,msn laboratories private ltd,TABLETA,2023-11-13,2018,5
cardionil® ultra 20/10/12.5,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-27,2018,10
selvigon,altian pharma,SOLUCION,2028-04-27,2018,10
ciriax 500,mega labs.,COMPRIMIDO,2028-07-17,2018,10
goval  1,mega labs s.a.,COMPRIMIDO,2028-03-05,2018,10
levofloxacina lam® 750 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-27,2018,10
amoxicilina 200 mg if,ibero farmacos,POLVO,2028-03-05,2018,10
zyprexa,lilly,COMPRIMIDO,2028-02-21,2018,10
tropiuneb,ain medicare sdn. bhd,SOLUCION,2023-11-21,2018,5
celerax® 400,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-14,2018,10
lenalidomida,naprod life sciences pvt. ltd,CAPSULA,2023-11-13,2018,5
lugadazol duo,laboratorio britania,CAPLETA,2023-10-02,2018,5
valsartec h 160 / 12.5,cellchem pharmaceuticals inc.,TABLETA,2023-04-23,2018,5
ampicilina 1000 mg,sparsh bio-tech pvt. ltd.; india,TABLETA,2023-05-10,2018,5
hidrocortisona gv,gonzalez & vicente laboratorio gv. lab,LOCION,2023-05-10,2018,5
beclodil,laboratorios laprofar,CAPSULA,2028-08-23,2018,10
salmeterol y fluticasona propinato,medisol lifescience private limited,AEROSOL,2023-05-16,2018,5
dexkevitae,sag manufacturing,COMPRIMIDO,2028-05-16,2018,10
amolix,laboratorios laprofar,CAPLETA,2028-06-07,2018,10
metformina lam 500 xr,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-27,2018,10
metformina mamey 500 xr,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-27,2018,10
klafenac  p,laboratorios de aplicaciones medicas,SUSPENSION,2028-03-28,2018,10
spasmo-urolong,altian pharma,COMPRIMIDO,2028-04-23,2018,10
valepta-500,venus remedies,POLVO,2028-01-23,2018,10
pregabalina mamey 75 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-14,2018,10
olanzapina mamey 5 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-01-11,2018,10
innobrox,laboratorio innovacion quimica industrial,POLVO,2028-02-15,2018,10
dispepsil®,laboratorios de aplicaciones medicas,SOLUCION,2028-03-14,2018,10
natalben preconceptivo,hc clover productos y servicios s.l.,CAPSULA,2023-05-16,2018,5
flerudim,laboratorios gobeyn,JARABE,2023-04-23,2018,5
cipro xr,ethical pharmaceutical,COMPRIMIDO,2028-07-04,2018,10
tenaron  15,mega labs s.a.,COMPRIMIDO,2028-02-21,2018,10
omeprazol 40 mg (linea intralab),jaywin remedies,CAPSULA,2028-10-11,2018,10
ariprid 10,cellchem pharmaceuticals inc.,TABLETA,2023-05-16,2018,5
fergoprazol,ibero farmacos,CAPSULA,2023-05-16,2018,5
omeprazol 40 mg (linea intralab),jaywin remedies,POLVO,2028-10-11,2018,10
binozyt,sandoz,TABLETA,2028-07-17,2018,10
levosalbutamol aerosol,cipla,SUSPENSION,2028-01-31,2018,10
lidocaina,caplin point laboratories,SOLUCION,2028-02-28,2018,10
micozole,meridian enterprises,OVULO,2028-06-13,2018,10
cefalexina,jiangsu huayang pharmaceutical co.,CAPSULA,2023-11-21,2018,5
prolux nimo,acromax laboratorio quimico farmaceutico s.a. ecuador,COMPRIMIDO,2023-05-16,2018,5
twinrix,glaxosmithkline biologicals  s.a,SUSPENCION,2023-12-26,2018,5
lisinopril,u square lifescience pvt. ltd,TABLETA,2023-11-06,2018,5
etoricoxib lam 90 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-14,2018,10
dimenhidrinato alfa 50 mg / ml,laboratorios alfa,SOLUCION,2028-07-17,2018,10
dolketol 60 mg/ 2 ml,laboratorios alfa,SOLUCION,2028-07-20,2018,10
plenpina 10,laboratorio britania,TABLETA,2023-05-21,2018,5
evocaz cd,laboratorios saval,COMPRIMIDO,2028-05-24,2018,10
dicloplex,laboratorio britania,TABLETA,2023-05-21,2018,5
clorhidrato de metformina   + glibenclamina,jiangsu pengyao pharmaceutical co.,TABLETA,2023-05-21,2018,5
simeticona sued,laboratorios sued,SUSPENSION,2028-07-04,2018,10
meriba - 10,torrent pharmaceuticals limited,TABLETA,2023-05-16,2018,5
sulax,incepta pharmaceuticals ltd,POLVO,2023-05-21,2018,5
glucoless 850,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-27,2018,10
xirmen,richam internacional,COMPRIMIDO,2028-03-05,2018,10
momate az,glenmark pharmaceuticals ltd,SUSPENSION,2023-11-28,2018,5
alexia,laboratorios saval,COMPRIMIDO,2028-05-30,2018,10
miprorpin-a,laboratorios proquimed,TABLETA,2028-02-15,2018,10
vidacor® 50,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-04-09,2018,10
reciren,gland pharma,SOLUCION,2028-05-30,2018,10
amlodipina,calox de costa rica s.a.,TABLETA,2028-03-27,2018,10
captopril,kwality pharmaceuticals,TABLETA,2028-09-06,2018,10
metfor-sr 850,micro labs limited,TABLETA,2028-05-02,2018,10
atenua,laboratorios lamfer,SOLUCION,2028-04-13,2018,10
cardipres eca 5-20,laboratorio magnachem international,COMPRIMIDO,2028-04-24,2018,10
hierro sacarosa  (linea intralab),jaywin remedies,SOLUCION,2028-11-13,2018,10
