product_name,manufacturer,pharmaceutical_form,expiration_date,register_year,durability
clopidogrel,incepta pharmaceuticals ltd,TABLETA,2023-06-28,2018,5
pilsol 20 mg,acromax dominicana,TABLETA,2028-08-31,2018,10
glevo 500,glenmark pharmaceuticals ltd,TABLETA,2023-10-23,2018,5
olof,laboratorios saval,SOLUCION,2028-01-31,2018,10
mycelvan,laboratorios liomont,SOLUCION,2023-07-20,2018,5
valck-10,dr. elizardo perez espinosa,COMPRIMIDO,2023-10-30,2018,5
esoprasec 10,laboratorios de aplicaciones medicas,COMPRIMIDO,2023-07-17,2018,5
valck-5,dr. elizardo perez espinosa,COMPRIMIDO,2023-10-30,2018,5
livastal,laboratorio laprofar,TABLETA,2028-05-02,2018,10
nutira,laboratorios salvat,COMPRIMIDO,2028-06-28,2018,10
cirbia er 250,mega labs,COMPRIMIDO,2028-10-02,2018,10
cidalan xr 200,mega labs,COMPRIMIDO,2023-07-20,2018,5
algioxib  60,acromax laboratorio quimico farmaceutico s.a. ecuador,COMPRIMIDO,2023-10-23,2018,5
controlvas 20,chemicals laboratories pharmaceuticals,TABLETA,2023-10-25,2018,5
siclot xr 50,mega labs,COMPRIMIDO,2028-08-31,2018,10
acropram 10 mg,acromax dominicana,TABLETA,2028-07-31,2018,10
acropram 20 mg,acromax dominicana,TABLETA,2028-07-31,2018,10
lotensor-2.5 hct,cardio tech pharmaceutical,TABLETA,2028-12-06,2018,10
levique 500 mg capletas recubiertas,camilo labs,CAPLETA,2028-08-28,2018,10
silzoom 50,vida laboratories [p] limited.,TABLETA,2023-07-09,2018,5
tenoric-50,ipca laboratories limited,TABLETA,2023-07-12,2018,5
salol 40 mg,medico remedies pvt ltd,TABLETA,2023-07-09,2018,5
pregolan-brit,laboratorio britania,CAPSULA,2023-07-17,2018,5
escidalt,altian pharma,COMPRIMIDO,2028-07-25,2018,10
vaginultra 200 mg ovulo vaginal,camilo labs,OVULO,2028-08-28,2018,10
ketobrit duo,laboratorio britania,OVULO,2023-07-05,2018,5
waxto,richam internacional s.a.,CAPSULA,2023-07-17,2018,5
tocanol,laboratorios ameripharma,COMPRIMIDO,2023-07-05,2018,5
oroflam-25,lab. gefarca ind. farmaceutica perezespinosa,TABLETA,2028-08-02,2018,10
algitex,laboratorio laprofar,TABLETA,2028-10-05,2018,10
minadyn,inventia healthcare,TABLETA,2028-06-18,2018,10
atefar,laboratorio laprofar,TABLETA,2028-10-05,2018,10
escidalt,altian pharma,COMPRIMIDO,2028-07-17,2018,10
brimogot-ultra,lab. gefarca ind. farmaceutica perezespinosa,SOLUCION,2028-08-03,2018,10
neuroplus xr 28,baliarda,COMPRIMIDO,2028-07-30,2018,10
amlodipina,laboratorio laprofar,TABLETA,2028-10-05,2018,10
metronidazol 500 mg,shandong shenglu pharmaceutical co.,TABLETA,2023-07-17,2018,5
aracure-a 32/5,cardiotech pharmaceutical,CAPLETA,2028-12-06,2018,10
betauno - 5,cardio tech pharmaceutical,TABLETA,2028-12-06,2018,10
atorvastatina calox,calox de costa rica s.a.,TABLETA,2028-05-24,2018,10
azitromicina calox,calox de costa rica s.a.,POLVO,2023-07-12,2018,5
meformax 850 xr,acromax dominicana,TABLETA,2028-07-31,2018,10
gemcitabina,flagship biotech international,POLVO,2028-05-30,2018,10
meformax 1000 xr,acromax dominicana,TABLETA,2028-07-31,2018,10
vapo-dol ice,laboratorios alfa,GEL,2023-07-12,2018,5
paracetamol,u square lifescience pvt. ltd,JARABE,2023-10-25,2018,5
colestar 10-20,cardiotech pharmaceutical,CAPLETA,2028-12-14,2018,10
betauno-2.5,cardiotech pharmaceutical,TABLETA,2028-12-14,2018,10
aracure-a 16/5,cardiotech pharmaceutical,CAPLETA,2028-12-06,2018,10
vildaglux - m 50/500,farqui,CAPLETA,2028-07-30,2018,10
musidina® 200,laboratorios alfa,SOLUCION,2028-08-03,2018,10
simvor-ez,sun pharmaceutical industries ltd.,TABLETA,2023-07-12,2018,5
lamivudina y tenofovir disoproxil fumarato,emcure pharmaceuticals ltd.,TABLETA,2023-07-17,2018,5
cloados 0.200,cardiotech pharmaceutical,TABLETA,2028-12-06,2018,10
becotamin 500 mcg / ml,ancalima lifesciences ltd,SOLUCION,2028-05-21,2018,10
levotiroxina,steril-gene life sciences (p) ltd,TABLETA,2023-07-12,2018,5
equidorm 2 mg,acromax dominicana,TABLETA,2023-10-25,2018,5
cefuroxima,incepta pharmaceuticals ltd,TABLETA,2023-07-12,2018,5
vessone 40,mega labs,COMPRIMIDO,2028-08-23,2018,10
sulfato ferroso 300 mg,shandong shenglu pharmaceutical co.,TABLETA,2023-07-17,2018,5
levotiroxina,steril-gene life sciences (p) ltd,TABLETA,2023-07-12,2018,5
linatab,incepta pharmaceuticals ltd,TABLETA,2028-07-09,2018,10
linezolid,incepta pharmaceuticals ltd,TABLETA,2023-07-12,2018,5
pregabalina mamey 150 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-14,2018,10
acetaminofen 500mg,shandong shenglu pharmaceutical co.,TABLETA,2023-07-17,2018,5
pilsol 10 mg,acromax dominicana,TABLETA,2028-08-28,2018,10
venator®,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-07-17,2018,10
bifosfan® 150,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-07-20,2018,10
ferremix plus,saga lifesciences limited,TABLETA,2028-08-06,2018,10
glucox® 4g/1000,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-07-17,2018,10
angiozil 0.5,acromax dominicana,TABLETA,2023-10-25,2018,5
darinova,innovacion quimica industrial,CAPLETA,2023-07-17,2018,5
lekeptam 1000,laboratorio britania,CAPLETA,2023-07-17,2018,5
alopurinol 100 mg,inmenol industrial laboratorios,TABLETA,2023-10-30,2018,5
torlaton 25,ibero farmacos,TABLETA,2023-11-28,2018,5
kenalfen®,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-07-25,2018,10
ambroxol jarabe clasc samed,laboratorios samed,JARABE,2028-08-23,2018,10
ultramol,laboratorio innovacion quimica industrial,SUPOSITORIO,2028-06-07,2018,10
quisalor - a,laboratorios proquimed,CAPLETA,2023-11-28,2018,5
oxaliplatino kemex,laboratorio kemex,POLVO,2028-08-02,2018,10
ciproglen-glenmark,glenmark pharmaceuticals ltd,TABLETA,2023-10-23,2018,5
noglicen-500,gefarca industria  farmaceutica perezespinosa,TABLETA,2028-07-17,2018,10
oxaliplatino kemex,laboratorio kemex,POLVO,2028-08-02,2018,10
haplakim,lab. gefarca ind. farmaceutica perezespinosa,TABLETA,2028-07-17,2018,10
glucox® 2g/500,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-07-17,2018,10
desgratin 10/10,lab. gefarca ind. farmaceutica perezespinosa,TABLETA,2028-07-17,2018,10
gacela 50,mega labs,CAPSULA,2023-07-17,2018,5
afta juventus,chemicals laboratories pharmaceuticals,SOLUCION,2023-10-23,2018,5
equidorm 1 mg,acromax dominicana,TABLETA,2023-10-25,2018,5
tramadol 50 if,ibero farmacos,CAPSULA,2023-11-28,2018,5
polietilenglicol,laboratorios stein,POLVO,2028-02-28,2018,10
fibrilan -12.5,lab. gefarca ind. farmaceutica perezespinosa,CAPLETA,2028-07-30,2018,10
cinabel,laboratorios ameripharma,SOLUCION,2028-07-17,2018,10
divals xr 500,mega labs s.a.,COMPRIMIDO,2028-09-26,2018,10
etiapil 100,laboratorio britania,TABLETA,2023-07-05,2018,5
atirox® 150,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-08-07,2018,10
obexol,laboratorios saval,CAPSULA,2028-08-08,2018,10
angiozil 2,acromax dominicana,TABLETA,2023-10-25,2018,5
tramadol lam 50 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-27,2018,10
lamtra®,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-14,2018,10
clorhexidina,laboratorio britania,SOLUCION,2028-08-30,2018,10
teofilina jarabe samed,laboratorios samed,JARABE,2028-08-23,2018,10
valodipin plus d 320/10/25,acromax dominicana,TABLETA,2028-07-17,2018,10
alonet,lab. gefarca ind. farmaceutica perezespinosa,TABLETA,2028-08-31,2018,10
fanaxil® 50,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-08-08,2018,10
atpure-50,emcure pharmaceuticals ltd.,TABLETA,2023-07-04,2018,5
fosfomicina lam® 500 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-08-08,2018,10
temperalito®,laboratorios de aplicaciones medicas,JARABE,2028-08-23,2018,10
metotrexato kemex,laboratorio kemex s. a.; argentina,SOLUCION,2023-07-05,2018,5
medrocort-125,ancalima lifesciences,POLVO,2028-05-02,2018,10
klafenac p forte,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-05,2018,10
beta povidona,innovacion quimica industrial,SOLUCION,2023-08-30,2018,5
artrox 200,laboratorios genericos centroamericanos,CAPSULA,2023-08-30,2018,5
martesia  300,mega labs s.a.,CAPSULA,2028-05-02,2018,10
lepcetam 1000,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-05,2018,10
elevadek,innovacion quimica industrial,SUSPENSION,2023-10-11,2018,5
gregrel,vida laboratories [p] limited.,TABLETA,2023-08-30,2018,5
innodesk,innovacion quimica industrial,CAPLETA,2028-09-19,2018,10
antial-bt®,laboratorios de aplicaciones medicas,SOLUCION,2028-03-14,2018,10
cefepime silver 1000 mg,cosmas research lab ltd.,POLVO,2023-08-28,2018,5
clonia 60,mega labs,COMPRIMIDO,2028-10-11,2018,10
clonia 30,mega labs,COMPRIMIDO,2028-10-05,2018,10
clorfeniramina alfa 4 mg,laboratorios alfa,TABLETA,2023-08-28,2018,5
etoricoxib  lam 60 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-05,2018,10
pregasafe 150,msn laboratories private ltd,CAPSULA,2023-10-05,2018,5
nitazoxanida,wexford laboratories pvt. ltd.; india,TABLETA,2023-09-06,2018,5
roxicaina 2 %,ropsohn laboratorios ltda. bogota colombia,SOLUCION,2023-10-05,2018,5
gastrofor,laboratorio britania,TABLETA,2023-10-11,2018,5
delsa k,laboratorios genericos centroamericanos,SUSPENSION,2023-08-31,2018,5
ibuprofen mamey 400 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-09-19,2018,10
celeconav 200 mg,wexford laboratories pvt. ltd.,CAPSULA,2023-08-31,2018,5
dolo jass xr,wexford laboratories pvt. ltd.; india,CAPSULA,2023-08-31,2018,5
ibuprofen lam® 400 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-09-26,2018,10
sunlin dia,caplin point laboratories,CAPSULA,2023-08-31,2018,5
febudan,farmaceutica paraguaya,COMPRIMIDO,2023-08-31,2018,5
vancomicina hcl para inyeccion,reyoung pharmaceutical co.,POLVO,2023-08-31,2018,5
forteb-plus,inmenol industrial laboratorios,CAPLETA,2028-11-21,2018,10
atorvastatina lam® 40 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-10-11,2018,10
orator® 40,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-10-11,2018,10
profenol,laboratorios ameripharma,COMPRIMIDO,2023-08-31,2018,5
diclokern 1%,kern pharma,GEL,2023-08-24,2018,5
ketobrit trio,laboratorio britania,OVULO,2023-10-11,2018,5
clonixinato de lisina 100 mg - propinox clorhidrato 15 mg  union,mega labs,SOLUCION,2023-08-24,2018,5
dologurkan,innovacion quimica industrial,CAPLETA,2023-10-11,2018,5
diamenil,global farma s. a.,TABLETA,2028-07-12,2018,10
amlobrit duo,laboratorio britania,TABLETA,2023-08-23,2018,5
dexketoprofeno,laboratorio britania,TABLETA,2023-08-23,2018,5
selam,laboratorios gobeyn,POLVO,2023-08-23,2018,5
mason natural vitamin c-1000 mg with rose hips & bioflavonoids,mason vitamins,TABLETA,2023-08-23,2018,5
minart® am,richam internacional,COMPRIMIDO,2028-08-23,2018,10
luriter 80,mega labs,COMPRIMIDO,2023-08-23,2018,5
ampicilina,unicure india ltd.,CAPSULA,2023-08-23,2018,5
citarabina,fresenius kabi oncology limited,SOLUCION,2023-08-23,2018,5
citarabina,fresenius kabi oncology limited,SOLUCION,2023-08-23,2018,5
citarabina,fresenius kabi oncology limited,SOLUCION,2023-08-23,2018,5
levofloxacina 750 mg,acromax dominicana,TABLETA,2028-12-06,2018,10
alin,productos farmaceuticos,SOLUCION,2028-01-31,2018,10
luriter 40,mega labs,COMPRIMIDO,2023-08-23,2018,5
salbutamol jarabe clasc samed,laboratorios samed,JARABE,2023-08-23,2018,5
tramadol mamey® 50 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-05,2018,10
diclofenac mallén,laboratorios mallen,SUPOSITORIO,2028-05-30,2018,10
montelukast 5 mg,laboratorio britania,TABLETA,2023-08-24,2018,5
meclizina lam® 12.5 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-10-05,2018,10
tinidazol,innovacion quimica industrial,CAPLETA,2028-10-11,2018,10
metformina 850mg + glibenclamida 5 mg alfa,laboratorios alfa,CAPLETA,2023-08-24,2018,5
fosfomicina lam®,laboratorios de aplicaciones medicas,POLVO,2028-10-05,2018,10
pregaven 150,laboratorios generifar,CAPSULA,2028-10-05,2018,10
prednisolona sued 50 mg,laboratorios sued,COMPRIMIDO,2028-05-14,2018,10
amoxicilina 125 mg,laboratorios britania,POLVO,2028-01-31,2018,10
noobrex 800 mg,laboratorios alfa,CAPLETA,2023-08-24,2018,5
atorvastatina mamey 40mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-09-19,2018,10
leucovorina calcica,flagship biotech international,SOLUCION,2023-08-24,2018,5
meclizina mamey 25 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-09-19,2018,10
esoprasec® fast 20,laboratorios de aplicaciones medicas,CAPSULA,2028-10-05,2018,10
aracure-16,gefarca industria  farmaceutica perezespinosa,TABLETA,2023-08-24,2018,5
cilostal xr,richam internacional,CAPSULA,2028-10-11,2018,10
quetiara® 200,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-05-16,2018,10
amlodipina besilato 10 mg,medico remedies pvt ltd,TABLETA,2023-09-06,2018,5
melfalan varifarma,laboratorio varifarma s.a,COMPRIMIDO,2023-09-26,2018,5
farmucox,laboratorio laprofar,TABLETA,2028-02-28,2018,10
carbamazepina 200 mg,medico remedies pvt ltd,TABLETA,2023-09-26,2018,5
brocoral-t,ibero farmacos,JARABE,2028-11-28,2018,10
brocoral forte,ibero farmacos,SUSPENSION,2028-11-28,2018,10
iberofeno 600,ibero farmacos,CAPSULA,2028-11-28,2018,10
hioscina butilbromuro 10 mg,medico remedies pvt ltd,TABLETA,2023-09-26,2018,5
altacef 500,steril-gene life sciences (p) ltd,TABLETA,2023-10-02,2018,5
dia-med plus,camilo labs,TABLETA,2023-09-19,2018,5
alegot  1 mg,camilo labs,TABLETA,2028-10-02,2018,10
unilapin 5 mg,camilo labs,TABLETA,2028-10-05,2018,10
nervodep,camilo labs,TABLETA,2028-09-26,2018,10
hidroclorotiazida 50mg,acromax dominicana,TABLETA,2023-11-28,2018,5
nervodep 25 mg,camilo labs,TABLETA,2028-09-06,2018,10
pregasafe 75,msn laboratories private ltd,CAPSULA,2023-09-19,2018,5
nirapel forte,laboratorios rowe,COMPRIMIDO,2028-02-19,2018,10
forvel plus 2,mega labs,COMPRIMIDO,2023-09-19,2018,5
unilapin 10 mg,camilo labs,TABLETA,2028-09-26,2018,10
atenolol 100 mg,medico remedies pvt ltd,TABLETA,2023-09-26,2018,5
dimenhidrinato,industria farmaceutica del caribe,JARABE,2028-03-05,2018,10
ambroxol + amoxicilina clasc samed,laboratorios samed,POLVO,2023-10-02,2018,5
sincolex® 5,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-05,2018,10
amoxicilina 250 mg samed,laboratorios samed,POLVO,2023-10-02,2018,5
ciprofloxacina 500 mg,laboratorios genericos centroamericanos,CAPLETA,2023-10-02,2018,5
amoxicilina 125 mg clasc samed,laboratorios samed,POLVO,2023-10-02,2018,5
escitalopram mamey® 20 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-05,2018,10
pregabalina lam 150 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-05,2018,10
cetirizina 10 mg,acromax dominicana,TABLETA,2023-11-28,2018,5
pharmizol,camilo labs,OVULO,2023-10-02,2018,5
candid,glenmark pharmaceuticals ltd,CREMA,2023-10-02,2018,5
fluoxetina 20 mg,medico remedies pvt ltd,CAPSULA,2023-09-26,2018,5
fibrilan-6.25,lab. gefarca ind. farmaceutica perezespinosa,CAPLETA,2028-11-21,2018,10
metoclopramida,industria farmaceutica del caribe,JARABE,2028-03-05,2018,10
quiralex®,industria farmaceutica del caribe,CAPLETA,2028-03-05,2018,10
clorexin,laboratorios antillanos edmar,GEL,2028-11-09,2018,10
oxitocina,steril-gene life sciences (p) ltd,SOLUCION,2023-10-02,2018,5
metformina,industria farmaceutica del caribe,CAPLETA,2028-03-05,2018,10
aprobrit hct,laboratorio britania,COMPRIMIDO,2023-09-26,2018,5
fusidex-f,u square lifescience pvt. ltd,CREMA,2023-10-02,2018,5
miclosa,medico remedies pvt ltd,TABLETA,2023-09-06,2018,5
ibuprofen lam 800 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-10-23,2018,10
biolodipina,jiangsu pengyao pharmaceutical co.,TABLETA,2023-10-05,2018,5
prinzen-4,dr. elizardo perez espinosa,CAPLETA,2023-09-06,2018,5
aduba,dr. elizardo perez espinosa,CAPSULA,2023-09-06,2018,5
taxfen 200,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-11-11,2018,10
meclizina mamey® 12.5 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-11-06,2018,10
prinzen-2,dr. elizardo perez espinosa,COMPRIMIDO,2023-09-06,2018,5
cefalexina 500 mg,medico remedies pvt ltd,CAPSULA,2028-08-03,2018,10
plenpina 5,laboratorio britania,TABLETA,2023-09-06,2018,5
penicilina benzatinica,wexford laboratories pvt. ltd.; india,POLVO,2023-09-06,2018,5
nass,dr. elizardo perez espinosa,SOLUCION,2023-09-06,2018,5
sogni,dr. elizardo perez espinosa,COMPRIMIDO,2023-09-06,2018,5
rofen - r,laboratorios gobeyn,CAPLETA,2023-09-06,2018,5
simvastatina lam ® 20mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-09-26,2018,10
iberclofam-a 100/10,ibero farmacos,TABLETA,2028-11-28,2018,10
neogaival 2,mega labs,COMPRIMIDO,2023-10-05,2018,5
altacef 250,steril-gene life sciences (p) ltd,TABLETA,2023-10-02,2018,5
hidroclorotiazida 50 mg,laboratorio britania,TABLETA,2023-09-06,2018,5
sertal compuesto,megalabs uruguay,SOLUCION,2028-10-23,2018,10
arix,wexford laboratories pvt. ltd.; india,TABLETA,2023-09-06,2018,5
prespol-hct 10/6.25,lab. gefarca ind. farmaceutica perezespinosa,TABLETA,2028-10-30,2018,10
desgratin 10/20,gefarca industria farmaceutica perezespinosa,TABLETA,2028-10-30,2018,10
meropenem silver 500 mg,cosmas research lab ltd.,POLVO,2023-10-05,2018,5
prinzen-1,dr. elizardo perez espinosa,COMPRIMIDO,2023-09-06,2018,5
presidol-hct 50/12.5,lab. gefarca ind. farmaceutica perezespinosa,TABLETA,2028-10-25,2018,10
amiodarona,acromax laboratorio quimico farmaceutico s.a. ecuador,SOLUCION,2023-09-06,2018,5
ali-cold s,laboratorios generifar (genericos centroamericanos,SOLUCION,2028-08-08,2018,10
vedicross,laboratorio san luis,TABLETA,2028-12-06,2018,10
atirox 50,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-08-23,2018,10
quetiara® 100,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-05-16,2018,10
quetiara® 25,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-05-21,2018,10
psiquefum,medifarma,COMPRIMIDO,2023-08-02,2018,5
clindamicina,laboratorio san luis,OVULO,2023-11-28,2018,5
samin 5 mg,shandong shenglu pharmaceutical co.,TABLETA,2028-05-14,2018,10
soprol  1.25,mega labs,COMPRIMIDO,2023-07-30,2018,5
otocom,laboratorio innovacion quimica industrial,SOLUCION,2028-07-17,2018,10
esoprasec® fast 40,laboratorios de aplicaciones medicas,CAPSULA,2028-08-24,2018,10
blokimax 20,laboratorios dr. collado,COMPRIMIDO,2028-11-09,2018,10
bidicor 5,laboratorios dr. collado,TABLETA,2028-11-09,2018,10
escidalt,altian pharma,COMPRIMIDO,2028-08-30,2018,10
benzalin,acromax dominicana,POLVO,2023-08-02,2018,5
collagen with vitamin c natural system ( ver formula),natural system international,CAPSULA,2023-08-02,2018,5
varimer,laboratorio varifarma s.a,COMPRIMIDO,2023-08-03,2018,5
sagli 50 mg,shandong shenglu pharmaceutical co.,TABLETA,2023-08-03,2018,5
montelukast lam 5 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-14,2018,10
levofloxacina hemihidrato,innovacion quimica industrial,CAPLETA,2028-07-20,2018,10
metoprolol lam® 50 mg,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-27,2018,10
cetirizina,acromax dominicana,JARABE,2028-11-28,2018,10
lodipres® 2.5,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-08-28,2018,10
imipenem silver 500 mg,cosmas research lab ltd.,POLVO,2023-10-17,2018,5
donepril 5,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-05,2018,10
alisten ® 50,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-05,2018,10
ciprofloxacina,shandong shenglu pharmaceutical co.,TABLETA,2023-08-02,2018,5
resfridol max,laboratorios alfa,JARABE,2028-07-25,2018,10
atirox® 125,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-08-24,2018,10
acetaminofen 100 mg,inmenol industrial laboratorios,SUPOSITORIO,2028-10-25,2018,10
metformina 1000mg + glibenclamida 5 mg alfa,laboratorios alfa,CAPLETA,2028-08-24,2018,10
dopamina  alfa 200 mg / 5 ml,laboratorios alfa,SOLUCION,2028-08-28,2018,10
hidrocortisona,vida laboratories [p] limited.,POLVO,2023-07-25,2018,5
angelsi,camilo labs,COMPRIMIDO,2028-08-30,2018,10
acetaminofen + cafeina,inmenol industrial laboratorios,CAPLETA,2028-11-06,2018,10
davintex 60,acromax laboratorio quimico farmaceutico,COMPRIMIDO,2028-11-06,2018,10
antovir,camilo labs,JARABE,2028-08-23,2018,10
martesia duo 200,mega labs,CAPSULA,2023-11-06,2018,5
antovir,camilo labs,COMPRIMIDO,2028-08-24,2018,10
esomeprazol,wexford laboratories pvt. ltd.; india,CAPSULA,2023-07-25,2018,5
varigestrol,laboratorio varifarma s.a,COMPRIMIDO,2023-07-25,2018,5
vancomed 1,vida laboratories [p] limited.,POLVO,2023-07-25,2018,5
tadalafil,laboratorio britania,TABLETA,2023-07-25,2018,5
el truquito,innovacion quimica industrial,SUSPENSION,2028-08-23,2018,10
rosucor 5,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-03-14,2018,10
memankern 20 mg,kern pharma,COMPRIMIDO,2023-07-25,2018,5
ibertan ultra 150/5/12.5,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-08-23,2018,10
nozolin-s,ancalima lifesciences,SOLUCION,2028-07-17,2018,10
paracetamol alfa 750 mg,laboratorios alfa,CAPLETA,2028-08-24,2018,10
tintura de yodo 2%,inmenol industrial laboratorios,SOLUCION,2028-10-30,2018,10
dispamol iqi,laboratorio innovacion quimica industrial,CAPLETA,2028-07-12,2018,10
vitamina k 10 mg,inmenol industrial laboratorios,TABLETA,2028-10-17,2018,10
simvastatina 40 mg,inmenol industrial laboratorios,TABLETA,2028-10-30,2018,10
irbesartán calox,calox de costa rica,TABLETA,2028-06-22,2018,10
eritromicina 125 mg / 5 ml,inmenol industrial laboratorios,POLVO,2028-10-30,2018,10
atirox® 75,laboratorios de aplicaciones medicas,COMPRIMIDO,2028-08-30,2018,10
presolol  1.25,mega labs,COMPRIMIDO,2023-07-30,2018,5
